job_id,site,hostname,ip_address,host_class,date_first,date_last,kit_version,image_ref,mode,run_name,hb_status,train_n,class_0,class_1,class_2,learn_tasks,epochs_seen,configured,failure_class,advisory_only,signatures
f7824f34-187f-4eb7-9460-5b71dcf72851,CAM_1,Cambridge-Swarm,10.176.153.34,real,2026-07-02,2026-07-22,1.5.0-dev.260702.be9ef04,,swarm,1DivideAndConquer_unilateral_2026_07_06_105432,running,1714,1616,40,58,13,400,0,cert_mismatch,0,posix_spawn|cert_mismatch
f929b74c-9638-4700-a976-53b7261ee6e1,CAM_1,dl3.tud.de,,test,2026-04-07,2026-04-07,1.4.0-dev.260407.b06e0a3,,swarm,,running,,,,,1,0,0,,1,posix_spawn
fd2f3406-1440-4a27-83ad-259029c6b6ce,CAM_1,dl3.tud.de,,test,2026-04-08,2026-04-08,1.4.1-dev.260408.40182cc,,swarm,1DivideAndConquer_unilateral_2026_04_08_061816,running,190,141,21,28,5,10637,0,cert_mismatch,0,posix_spawn|cert_mismatch
fd8ce441-1120-4dd8-b9d3-e238d2ccb48c,CAM_1,Cambridge-Swarm,10.176.153.34,real,2026-07-21,2026-09-08,1.6.0,jefftud/odelia:current,swarm,1DivideAndConquer_unilateral_fold0_2026_09_07_125112,running,1778,1678,42,58,43,117909,0,stale_lock,0,posix_spawn|stale_lock
003ccdeb-1f5d-40a6-b6a9-50caf358bcb4,MHA_1,odelia,172.29.254.4,real,2026-07-01,2026-07-01,1.4.7-dev.260701.530b0e6,,swarm,5Pimed_unilateral_2026_07_01_071935,running,810,659,70,81,3,14638,0,,1,posix_spawn
01122bb5-f923-47ce-a2e3-5b4380a81cf0,MHA_1,odelia,172.29.254.4,real,2026-06-30,2026-06-30,1.4.7-dev.260630.e62e475,,swarm,,running,,,,,0,0,0,liveness_timeout,0,liveness_timeout|posix_spawn
024b9741-fe20-479d-9e9f-a453d2bd2c58,MHA_1,odelia,,real,2026-04-30,2026-04-30,1.4.4-dev.260430.64ef7b1,,swarm,MST_unilateral_2026_04_30_133842,running,810,659,70,81,0,0,0,,1,posix_spawn
04321cbe-0712-4c06-bb44-8169e48b788e,MHA_1,?,,test,2026-04-07,2026-04-07,,,,,,,,,,0,0,0,,1,posix_spawn
0503438c-283f-4399-94b2-7bdd630850e1,MHA_1,dl2.tud.de,,test,2026-04-08,2026-04-08,1.4.1-dev.260408.410f526,,swarm,1DivideAndConquer_unilateral_2026_04_08_084246,running,76,53,5,18,16,24978,0,,1,posix_spawn
0a4a286a-5036-4d58-a813-396a605d3d59,MHA_1,dl2.tud.de,192.168.33.196,test,2026-07-06,2026-07-06,1.5.0-dev.260706.fd45cc9,,swarm,,running,15,,,,2,2,0,,1,posix_spawn
0e4adec0-237b-4baf-9c75-e0af60a25be8,MHA_1,odelia,172.29.254.4,real,2026-06-29,2026-06-29,1.4.7-dev.260629.f148a7e,,swarm,,running,,,,,0,0,0,liveness_timeout,0,liveness_timeout|posix_spawn
12710656-08b3-44ed-afdd-5303ec8c5252,MHA_1,?,,real,2026-04-03,2026-04-03,,,,,,,,,,1,0,0,,1,posix_spawn
1bf2e773-513b-440a-a30c-5e59288b7456,MHA_1,dl2.tud.de,,test,2026-04-07,2026-04-08,1.4.0-dev.260408.d856450,,swarm,1DivideAndConquer_unilateral_2026_04_07_224217,running,76,53,5,18,13,19921,0,,1,posix_spawn
1ef7c061-4df9-4d34-bbfa-a65f85ae623f,MHA_1,?,,unknown,2026-04-03,2026-04-03,,,,,,,,,,5,19111,0,,1,posix_spawn
23613f88-e0b0-4a6c-89c1-90a60e36b538,MHA_1,?,,test,2026-04-07,2026-04-07,,,,,,76,53,5,18,1,3162,0,,1,posix_spawn
29829355-fe1c-43fd-bd94-d19273e678dd,MHA_1,?,,unknown,2026-04-03,2026-04-03,,,,,,,,,,1,0,0,,1,posix_spawn
2fb97425-f2e3-4fc3-9727-2c1a654fe79c,MHA_1,dl2.tud.de,,test,2026-04-08,2026-04-08,1.4.1-dev.260408.410f526,,swarm,1DivideAndConquer_unilateral_2026_04_08_074113,running,76,53,5,18,1,110,0,,1,posix_spawn
31d9e6f3-1c03-48a9-899c-1eb570896ca4,MHA_1,?,,unknown,2026-04-03,2026-04-03,,,,,,,,,,1,0,0,,1,posix_spawn
390449da-661b-4243-a3c3-872d3c232189,MHA_1,?,,real,2026-04-02,2026-04-02,,,swarm,challenge_5pimed_unilateral_2026_04_02_154757,running,,,,,1,0,0,,0,
39e430ea-90f6-4bb7-b818-b1d2f1aecc6b,MHA_1,?,,unknown,,,,,,,,,,,,0,0,0,,0,
5195555d-1d65-4e8c-87f4-ab217707a789,MHA_1,odelia,172.29.254.4,real,2026-06-29,2026-06-29,1.4.7-dev.260629.e2ffb25,,swarm,,running,,,,,0,0,0,liveness_timeout,0,liveness_timeout|posix_spawn
54f9ed61-b0e6-4ba2-8b56-7a13ddb9e4c5,MHA_1,dl2.tud.de,,test,2026-04-09,2026-04-09,1.4.1-dev.260409.f3b8512,,swarm,1DivideAndConquer_unilateral_2026_04_09_082540,running,76,53,5,18,2,3163,0,,1,posix_spawn
5667d451-8299-4856-b4aa-b40100fff69d,MHA_1,dl2.tud.de,192.168.33.196,test,2026-09-08,2026-09-08,1.7.0-dev.260908.854fe03,,swarm,MST_unilateral_2026_04_17_183506,running,,,,,0,0,0,,1,posix_spawn
572ea0f7-69d0-4f6a-9673-d36f121b9652,MHA_1,dl2.tud.de,,test,2026-04-08,2026-04-08,1.4.1-dev.260408.40182cc,,swarm,MST_unilateral_2026_04_08_051034,running,76,53,5,18,1,1582,0,,1,posix_spawn
59aa5b1c-4419-4fe6-abb0-f8b4f2d37562,MHA_1,?,,test,2026-04-07,2026-04-07,,,,,,76,53,5,18,1,3162,0,,1,posix_spawn
5c3805e5-2390-48d9-9193-474a4edd1227,MHA_1,odelia,172.29.254.4,real,2026-07-02,2026-07-03,1.5.0-dev.260702.be9ef04,,swarm,,running,,,,,1,40,0,,1,posix_spawn
5c8bf621-bc83-43c4-b45e-5b474b2d3405,MHA_1,?,,real,2026-04-02,2026-04-02,,,swarm,,running,,,,,0,0,0,data_missing,0,data_missing
5e1509e0-e141-4f83-9e91-8fefdecf7ea1,MHA_1,?,,unknown,2026-04-03,2026-04-03,,,,,,,,,,1,0,0,,1,posix_spawn
615c417c-b14c-4e85-9af7-7e6c86fe0c15,MHA_1,dl2.tud.de,192.168.33.196,test,2026-06-09,2026-06-09,1.4.5-dev.260609.6ccdad7,,swarm,1DivideAndConquer_unilateral_2026_06_09_123137,running,76,53,5,18,2,0,0,,1,vpn_or_peer_transfer|posix_spawn
615ec280-db03-458e-8a31-eb3d185c031e,MHA_1,?,,real,2026-03-26,2026-03-26,,,swarm,,running,,,,,0,0,0,,0,
63859fb0-0b9c-435d-ba97-6be481246d14,MHA_1,dl2.tud.de,192.168.33.196,test,2026-09-08,2026-09-08,1.7.0-dev.260908.0074f69,jefftud/odelia:1.7.0-dev.260908.0074f69,swarm,1DivideAndConquer_unilateral_fold0_2026_09_08_090154,running,76,53,5,18,0,0,0,,1,posix_spawn
6dd080da-98b4-4cf4-b73b-0d2ea6f85508,MHA_1,?,,real,2026-04-05,2026-04-05,,,,,,452,359,44,49,2,0,0,,1,vpn_or_peer_transfer|posix_spawn
6e5446d7-2ea6-4a29-8f6b-a2a0abb9126b,MHA_1,?,,real,2026-04-05,2026-04-05,,,,,,452,359,44,49,1,0,0,,1,posix_spawn
739ea839-2c82-4b79-9eb1-1598fc4ed670,MHA_1,?,,real,2026-04-05,2026-04-05,,,,,,452,359,44,49,1,0,0,data_missing,0,posix_spawn|data_missing
7486b70e-3fbc-4cb1-8f86-787d89720c1c,MHA_1,odelia,172.29.254.4,real,2026-06-29,2026-06-29,1.4.7-dev.260629.e2ffb25,,swarm,5Pimed_unilateral_2026_06_29_105827,running,810,659,70,81,2,9759,0,liveness_timeout,0,liveness_timeout|posix_spawn
76665396-f937-401a-a191-bf0bd5143c19,MHA_1,odelia,172.29.254.4,real,2026-06-29,2026-06-29,1.4.7-dev.260629.7a6a91a,,swarm,,running,,,,,0,0,0,data_missing,0,posix_spawn|data_missing
7bca823c-0b46-4589-8fb6-e705586248ac,MHA_1,dl2.tud.de,192.168.33.196,test,2026-06-09,2026-06-09,1.4.5-dev.260609.6ccdad7,,swarm,1DivideAndConquer_unilateral_2026_06_09_123457,running,76,53,5,18,1,1582,0,,1,posix_spawn
816d27c1-c091-4e69-a3bf-023ddd2e8930,MHA_1,?,,unknown,2026-04-02,2026-04-02,,,swarm,challenge_1DivideAndConquer_unilateral_2026_04_02_141734,running,,,,,1,4552,0,,0,
82046a3f-7888-4529-8fe6-249a9154317b,MHA_1,dl2.tud.de,192.168.33.196,test,2026-06-10,2026-06-10,1.4.5-dev.260610.9219d55,,swarm,1DivideAndConquer_unilateral_2026_06_10_085110,running,76,53,5,18,1,0,0,data_missing,0,posix_spawn|data_missing
83efb7c3-5466-4a4c-be53-8c433640f277,MHA_1,?,,unknown,2026-04-02,2026-04-03,,,swarm,challenge_5pimed_unilateral_2026_04_02_185718,running,,,,,20,91021,0,,0,
875d58ea-f693-4fae-9d37-8682d3688da5,MHA_1,?,,real,2026-04-02,2026-04-02,,,swarm,challenge_5pimed_unilateral_2026_04_02_152313,running,,,,,1,0,0,,0,
8de5aead-b1dc-4ed2-9f61-2f27dedee6aa,MHA_1,?,,real,2026-04-05,2026-04-05,,,,,,452,359,44,49,4,0,0,,1,vpn_or_peer_transfer|posix_spawn
a1365bf0-b2cc-4ab3-9e83-4df8c09b71c6,MHA_1,dl2.tud.de,,test,2026-04-07,2026-04-08,1.4.0-dev.260408.d856450,,swarm,1DivideAndConquer_unilateral_2026_04_08_024321,running,76,53,5,18,21,32408,0,,1,posix_spawn
a1e4c9bc-5721-4878-bf17-4bbd81ed27bb,MHA_1,dl2.tud.de,,test,2026-04-08,2026-04-08,1.4.1-dev.260408.a766b4b,,swarm,,running,15,,,,2,2,0,,1,posix_spawn
a4ea2d7e-3eaa-4937-8c51-c3e3345e5149,MHA_1,dl2.tud.de,,test,2026-04-08,2026-04-08,1.4.1-dev.260408.410f526,,swarm,1DivideAndConquer_unilateral_2026_04_08_075425,running,76,53,5,18,1,1582,0,,1,posix_spawn
a5158eff-0861-4dc0-be2d-b619743caa34,MHA_1,?,,real,2026-04-05,2026-04-05,,,,,,452,359,44,49,1,0,0,,1,posix_spawn
a6766aee-b7e7-478a-b33a-81e193ff7fd6,MHA_1,dl2.tud.de,,test,2026-04-07,2026-04-07,1.4.0-dev.260407.4bddbd9,,swarm,1DivideAndConquer_unilateral_2026_04_07_193430,running,76,53,5,18,2,1582,0,,1,posix_spawn
a940283a-b9a9-4e0e-a617-05d4c2037160,MHA_1,odelia,172.29.254.4,real,2026-06-11,2026-06-12,1.4.5-dev.260610.2cf6e82,,swarm,1DivideAndConquer_unilateral_2026_06_11_143312,running,810,659,70,81,13,5320,0,,1,posix_spawn
adcd0b80-5ac1-41e4-ad55-54bc97f76e25,MHA_1,odelia,172.29.254.4,real,2026-07-02,2026-07-03,1.5.0-dev.260702.be9ef04,,swarm,,running,,,,,6,240,0,,1,posix_spawn
b31cdd17-9a67-4e3f-a70b-b257996902f8,MHA_1,dl2.tud.de,192.168.33.196,test,2026-06-09,2026-06-09,1.4.5-dev.260609.6ccdad7,,swarm,,running,,,,,5,200,0,,1,posix_spawn
b3c47faf-7a81-4778-9b1a-7de0bf5a1f71,MHA_1,dl2.tud.de,,test,2026-04-07,2026-04-07,1.4.0-dev.260407.00a298c,,swarm,,running,,,,,0,0,0,,1,posix_spawn
b520032f-88f2-499d-a520-6593669cf0a5,MHA_1,?,,real,2026-03-26,2026-03-26,,,swarm,,running,,,,,5,200,0,,0,
b7f61adb-bd38-48d5-bbc0-53038993e441,MHA_1,odelia,,real,2026-04-30,2026-05-29,1.4.4-dev.260430.64ef7b1,,swarm,MST_unilateral_2026_04_30_140419,running,810,659,70,81,1,1,0,cert_mismatch,0,posix_spawn|cert_mismatch
b9666fed-e475-415c-b619-a73e0e4be1b4,MHA_1,?,,real,2026-04-05,2026-04-05,,,,,,452,359,44,49,6,0,0,,1,vpn_or_peer_transfer|posix_spawn
b999ee3f-4ead-4bd0-b585-8ee6dd9e21ba,MHA_1,odelia,172.29.254.4,real,2026-07-01,2026-07-01,1.4.7-dev.260701.530b0e6,,swarm,5Pimed_unilateral_2026_07_01_080228,running,810,659,70,81,4,19518,0,,1,posix_spawn
bb21bf98-1530-43b3-ad96-c9435bd6bc19,MHA_1,?,,real,2026-04-02,2026-04-02,,,swarm,,running,,,,,0,0,0,,0,
be05a8e9-2595-4028-aed7-7f829f115039,MHA_1,dl2.tud.de,192.168.33.196,test,2026-07-06,2026-07-06,1.5.0-dev.260706.5bc3b9c,,swarm,,running,15,,,,2,2,0,,1,posix_spawn
bfc781ad-3b09-4bfc-9424-ffa5145bd02e,MHA_1,odelia,172.29.254.4,real,2026-06-30,2026-06-30,1.4.7-dev.260630.ea3069c,,swarm,,running,,,,,0,0,0,liveness_timeout,0,liveness_timeout|posix_spawn
c07777be-2916-474a-a491-a444fb4501e1,MHA_1,?,,real,2026-04-03,2026-04-03,,,swarm,,running,,,,,0,0,0,,1,posix_spawn
c2b515c4-b411-4e0b-947c-b6a3ec333ef6,MHA_1,dl2.tud.de,192.168.33.196,test,2026-06-10,2026-06-10,1.4.5-dev.260610.f223d15,,swarm,1DivideAndConquer_unilateral_2026_06_10_091503,running,76,53,5,18,0,0,0,,1,posix_spawn
c53aadf8-2f70-4e60-a72a-20459706cada,MHA_1,odelia,172.29.254.4,real,2026-06-29,2026-06-29,1.4.7-dev.260629.4501599,,swarm,5Pimed_unilateral_2026_06_29_154159,running,810,659,70,81,2,9759,0,liveness_timeout,0,liveness_timeout|posix_spawn
c9fc63bb-21be-4dd8-8912-9d161cdab57f,MHA_1,odelia,172.29.254.4,real,2026-06-29,2026-06-29,1.4.7-dev.260629.e2ffb25,,swarm,,running,,,,,0,0,0,liveness_timeout,0,liveness_timeout|posix_spawn
ca69f347-0d0b-4f14-9b67-353744253498,MHA_1,odelia,172.29.254.4,real,2026-07-21,2026-09-03,1.6.0,jefftud/odelia:current,swarm,1DivideAndConquer_unilateral_fold0_2026_08_13_081801,running,1120,904,120,96,35,134997,0,,1,vpn_or_peer_transfer|posix_spawn
cde7528a-da13-4a0e-8fe7-49af2a2c1132,MHA_1,?,,test,2026-04-07,2026-04-07,,,,,,76,53,5,18,0,0,0,,1,posix_spawn
cf1f1f66-2094-48f4-aca6-686179cd692d,MHA_1,?,,real,2026-04-03,2026-04-03,,,swarm,,running,,,,,0,0,0,,1,posix_spawn
cfa36533-a55c-47c1-9322-7fb723f8bf91,MHA_1,dl2.tud.de,,test,2026-04-08,2026-04-08,1.4.1-dev.260408.40182cc,,swarm,1DivideAndConquer_unilateral_2026_04_08_061810,running,76,53,5,18,4,6328,0,,1,posix_spawn
d1ca84e7-258d-465a-ade7-03e4ae3bd167,MHA_1,?,,real,2026-03-26,2026-03-26,,,swarm,,running,,,,,0,0,0,data_missing,0,data_missing
d89e9a3a-687c-4514-9f61-7056517968cd,MHA_1,odelia,172.29.254.4,real,2026-06-29,2026-06-29,1.4.7-dev.260629.4501599,,swarm,5Pimed_unilateral_2026_06_29_165607,running,810,659,70,81,8,39037,0,liveness_timeout,0,liveness_timeout|posix_spawn
d8f7e0b3-a884-4bf7-91e4-8bb2eafe6f17,MHA_1,dl2.tud.de,192.168.33.196,test,2026-06-10,2026-06-10,1.4.5-dev.260610.7c7ce91,,swarm,1DivideAndConquer_unilateral_2026_06_10_092804,running,76,53,5,18,2,3163,0,,1,posix_spawn
d98dd706-6f6c-474e-b916-e14855dd7435,MHA_1,?,,real,2026-04-03,2026-04-03,,,,,,,,,,2,3849,0,,1,posix_spawn
da02aad3-155e-4adf-ba66-65777e9bd6c5,MHA_1,?,,unknown,,,,,,,,,,,,0,0,0,,0,
e20bdf3b-648b-4299-a02b-7423fe367ed9,MHA_1,odelia,172.29.254.4,real,2026-06-30,2026-06-30,1.4.7-dev.260630.e62e475,,swarm,5Pimed_unilateral_2026_06_30_130105,running,810,659,70,81,5,24398,0,liveness_timeout,0,liveness_timeout|posix_spawn
e71afa34-95c0-4a5f-a070-e3b8d3a1ec17,MHA_1,dl2.tud.de,,test,2026-04-08,2026-04-08,1.4.1-dev.260408.a766b4b,,swarm,,running,,,,,1,0,0,data_missing,0,posix_spawn|data_missing
e84722ec-9526-4aec-bee6-60de5344acf9,MHA_1,dl2.tud.de,,test,2026-04-07,2026-04-07,1.4.0-dev.260407.4bddbd9,,swarm,1DivideAndConquer_unilateral_2026_04_07_204459,running,76,53,5,18,3,3795,0,,1,vpn_or_peer_transfer|posix_spawn
eb9b942d-0796-423e-920e-3261534c0663,MHA_1,odelia,172.29.254.4,real,2026-07-02,2026-07-06,1.5.0-dev.260702.be9ef04,,swarm,1DivideAndConquer_unilateral_2026_07_06_093726,running,810,659,70,81,13,15039,0,,1,posix_spawn
ecab02cf-1d12-40d5-a265-561a9efebedf,MHA_1,?,,unknown,,,,,,,,,,,,0,0,0,,0,
ed81a052-4c5f-4804-99e1-94b1cd142ba4,MHA_1,dl2.tud.de,192.168.33.196,test,2026-09-08,2026-09-08,1.7.0-dev.260908.854fe03,,swarm,MST_unilateral_2026_04_17_183506,running,,,,,0,0,0,,1,posix_spawn
edc9a48a-0617-4e84-b0e1-0fe1187ffd5a,MHA_1,?,,real,2026-04-03,2026-04-03,,,,,,,,,,4,0,0,,1,vpn_or_peer_transfer|posix_spawn
f15bddf4-727f-4e4f-8eea-dadf933e5d6e,MHA_1,odelia,172.29.254.4,real,2026-06-29,2026-06-29,1.4.7-dev.260629.4501599,,swarm,5Pimed_unilateral_2026_06_29_152022,running,810,659,70,81,5,24398,0,liveness_timeout,0,liveness_timeout|posix_spawn
f2bcd6e1-4bf4-496e-8c5b-de87eddf56cd,MHA_1,?,,real,2026-03-26,2026-03-26,,,swarm,challenge_3agaldran_unilateral_2026_03_26_175309,running,,,,,6,4056,0,,0,
f3c52419-97c8-460c-8075-8bd05b786fb9,MHA_1,odelia,172.29.254.4,real,2026-06-11,2026-06-16,1.4.5-dev.260610.2cf6e82,,swarm,1DivideAndConquer_unilateral_2026_06_16_144757,running,810,659,70,81,50,79387,0,stale_lock,0,posix_spawn|stale_lock
f7824f34-187f-4eb7-9460-5b71dcf72851,MHA_1,odelia,172.29.254.4,real,2026-07-02,2026-07-13,1.5.0-dev.260702.be9ef04,,swarm,1DivideAndConquer_unilateral_2026_07_06_105426,running,810,659,70,81,14,19919,0,cert_mismatch,0,posix_spawn|cert_mismatch
f929b74c-9638-4700-a976-53b7261ee6e1,MHA_1,dl2.tud.de,,test,2026-04-07,2026-04-07,1.4.0-dev.260407.b06e0a3,,swarm,1DivideAndConquer_unilateral_2026_04_07_220438,running,76,53,5,18,1,1582,0,,1,posix_spawn
f982d373-69a2-4027-b8d4-61164700ef28,MHA_1,?,,test,2026-04-07,2026-04-07,,,,,,76,53,5,18,2,5850,0,,1,posix_spawn
fc2d7170-a302-4033-be05-bb9ce1cb9526,MHA_1,dl2.tud.de,192.168.33.196,test,2026-09-08,2026-09-08,1.7.0-dev.260908.0074f69,localhost:5000/odelia:current,swarm,1DivideAndConquer_unilateral_fold0_2026_09_08_102903,running,76,53,5,18,2,1895,0,,1,posix_spawn
fd2f3406-1440-4a27-83ad-259029c6b6ce,MHA_1,dl2.tud.de,,test,2026-04-08,2026-04-08,1.4.1-dev.260408.40182cc,,swarm,2BCN_AIM_unilateral_2026_04_08_073459,running,76,53,5,18,5,7910,0,,1,posix_spawn
fd413dd9-24fb-4e17-b7c3-e500f9266127,MHA_1,?,,real,2026-06-09,2026-06-09,,,,,,76,53,5,18,2,3163,0,,1,posix_spawn
fd6fdc94-a8af-46c1-a9ed-57eceeb0d135,MHA_1,odelia,172.29.254.4,real,2026-06-11,2026-06-29,1.4.5-dev.260610.2cf6e82,,swarm,1DivideAndConquer_unilateral_2026_06_21_215943,running,810,659,70,81,152,383495,0,stale_lock,0,posix_spawn|stale_lock
fd8ce441-1120-4dd8-b9d3-e238d2ccb48c,MHA_1,odelia,172.29.254.4,real,2026-07-21,2026-09-09,1.6.0,jefftud/odelia:current,swarm,1DivideAndConquer_unilateral_fold0_2026_09_07_125106,running,1120,904,120,96,42,141861,0,,1,vpn_or_peer_transfer|posix_spawn
fef10dec-502c-4a1e-a919-f98bb2c13fa7,MHA_1,odelia,172.29.254.4,real,2026-06-29,2026-06-29,1.4.7-dev.260629.f148a7e,,swarm,5Pimed_unilateral_2026_06_29_122642,running,810,659,70,81,5,24398,0,liveness_timeout,0,liveness_timeout|posix_spawn
003ccdeb-1f5d-40a6-b6a9-50caf358bcb4,RSH_1,odelia,10.50.217.250,real,2026-07-01,2026-07-01,1.4.7-dev.260701.530b0e6,,swarm,5Pimed_unilateral_2026_07_01_071847,running,351,4,126,221,3,14872,0,,1,vpn_or_peer_transfer|posix_spawn
01122bb5-f923-47ce-a2e3-5b4380a81cf0,RSH_1,odelia,10.50.217.250,real,2026-06-30,2026-06-30,1.4.7-dev.260630.e62e475,,swarm,,running,,,,,0,0,0,liveness_timeout,0,liveness_timeout|posix_spawn
0e4adec0-237b-4baf-9c75-e0af60a25be8,RSH_1,odelia,10.50.217.250,real,2026-06-29,2026-06-29,1.4.7-dev.260629.f148a7e,,swarm,,running,,,,,0,0,0,liveness_timeout,0,liveness_timeout|posix_spawn
12710656-08b3-44ed-afdd-5303ec8c5252,RSH_1,?,,real,2026-04-03,2026-04-03,,,swarm,,running,,,,,1,0,0,data_missing,0,posix_spawn|data_missing
1ef7c061-4df9-4d34-bbfa-a65f85ae623f,RSH_1,?,,unknown,2026-04-03,2026-04-03,,,,,,,,,,5,14166,0,,1,posix_spawn
29829355-fe1c-43fd-bd94-d19273e678dd,RSH_1,?,,unknown,2026-04-03,2026-04-03,,,,,,,,,,1,3542,0,,1,posix_spawn
31d9e6f3-1c03-48a9-899c-1eb570896ca4,RSH_1,?,,unknown,2026-04-03,2026-04-03,,,,,,,,,,1,0,0,,1,posix_spawn
390449da-661b-4243-a3c3-872d3c232189,RSH_1,?,,real,2026-04-02,2026-04-02,,,swarm,challenge_5pimed_unilateral_2026_04_02_154819,running,,,,,1,0,0,,0,
39e430ea-90f6-4bb7-b818-b1d2f1aecc6b,RSH_1,?,,unknown,,,,,,,,,,,,0,0,0,,0,
51223d4a-17ee-4a20-9bab-6ce5f36b84fe,RSH_1,?,,unknown,,,,,,,,,,,,0,0,0,,0,
5195555d-1d65-4e8c-87f4-ab217707a789,RSH_1,odelia,10.50.217.250,real,2026-06-29,2026-06-29,1.4.7-dev.260629.e2ffb25,,swarm,,running,,,,,0,0,0,liveness_timeout,0,liveness_timeout|posix_spawn
5c8bf621-bc83-43c4-b45e-5b474b2d3405,RSH_1,?,,real,2026-04-02,2026-04-02,,,swarm,,running,,,,,0,0,0,data_missing,0,data_missing
5e1509e0-e141-4f83-9e91-8fefdecf7ea1,RSH_1,?,,unknown,2026-04-03,2026-04-03,,,,,,,,,,1,3542,0,,1,posix_spawn
615ec280-db03-458e-8a31-eb3d185c031e,RSH_1,?,,real,2026-03-26,2026-03-26,,,swarm,,running,,,,,0,0,0,,0,
6dd080da-98b4-4cf4-b73b-0d2ea6f85508,RSH_1,?,,real,2026-04-05,2026-04-05,,,swarm,,running,,,,,0,0,0,data_missing,0,posix_spawn|data_missing
6e5446d7-2ea6-4a29-8f6b-a2a0abb9126b,RSH_1,?,,real,2026-04-05,2026-04-05,,,swarm,,running,,,,,1,0,0,data_missing,0,posix_spawn|data_missing
739ea839-2c82-4b79-9eb1-1598fc4ed670,RSH_1,?,,real,2026-04-05,2026-04-05,,,swarm,,running,,,,,1,0,0,data_missing,0,posix_spawn|data_missing
7486b70e-3fbc-4cb1-8f86-787d89720c1c,RSH_1,odelia,10.50.217.250,real,2026-06-29,2026-06-29,1.4.7-dev.260629.e2ffb25,,swarm,5Pimed_unilateral_2026_06_29_105744,running,351,4,126,221,2,9915,0,liveness_timeout,0,liveness_timeout|posix_spawn
76665396-f937-401a-a191-bf0bd5143c19,RSH_1,odelia,10.50.217.250,real,2026-06-29,2026-06-29,1.4.7-dev.260629.7a6a91a,,swarm,,running,,,,,0,0,0,data_missing,0,posix_spawn|data_missing
816d27c1-c091-4e69-a3bf-023ddd2e8930,RSH_1,?,,unknown,2026-04-02,2026-04-02,,,swarm,challenge_1DivideAndConquer_unilateral_2026_04_02_141751,running,,,,,1,401,0,,0,
83efb7c3-5466-4a4c-be53-8c433640f277,RSH_1,?,,unknown,2026-04-02,2026-04-03,,,swarm,challenge_5pimed_unilateral_2026_04_02_185734,running,,,,,20,70821,0,,0,
875d58ea-f693-4fae-9d37-8682d3688da5,RSH_1,?,,unknown,2026-04-02,2026-04-02,,,swarm,,running,,,,,1,0,0,,0,
8de5aead-b1dc-4ed2-9f61-2f27dedee6aa,RSH_1,?,,real,2026-04-05,2026-04-05,,,swarm,,running,,,,,2,0,0,data_missing,0,posix_spawn|data_missing
a33cd94e-580a-4b1c-97be-af1697910414,RSH_1,?,,unknown,,,,,,,,,,,,0,0,0,,0,
a5158eff-0861-4dc0-be2d-b619743caa34,RSH_1,?,,real,2026-04-05,2026-04-05,,,swarm,,running,,,,,1,0,0,data_missing,0,posix_spawn|data_missing
adcd0b80-5ac1-41e4-ad55-54bc97f76e25,RSH_1,odelia,10.50.217.250,real,2026-07-03,2026-07-03,1.5.0-dev.260702.be9ef04,,swarm,,running,,,,,5,200,0,,1,posix_spawn
b520032f-88f2-499d-a520-6593669cf0a5,RSH_1,?,,real,2026-03-26,2026-03-26,,,swarm,,running,,,,,5,200,0,,0,
b9666fed-e475-415c-b619-a73e0e4be1b4,RSH_1,?,,real,2026-04-05,2026-04-05,,,swarm,,running,,,,,3,0,0,data_missing,0,posix_spawn|data_missing
b999ee3f-4ead-4bd0-b585-8ee6dd9e21ba,RSH_1,odelia,10.50.217.250,real,2026-07-01,2026-07-01,1.4.7-dev.260701.530b0e6,,swarm,5Pimed_unilateral_2026_07_01_080221,running,351,4,126,221,4,19830,0,,1,vpn_or_peer_transfer|posix_spawn
bb21bf98-1530-43b3-ad96-c9435bd6bc19,RSH_1,?,,real,2026-04-02,2026-04-02,,,swarm,,running,,,,,0,0,0,,0,
bfc781ad-3b09-4bfc-9424-ffa5145bd02e,RSH_1,odelia,10.50.217.250,real,2026-06-30,2026-06-30,1.4.7-dev.260630.ea3069c,,swarm,,running,,,,,0,0,0,liveness_timeout,0,liveness_timeout|posix_spawn
c07777be-2916-474a-a491-a444fb4501e1,RSH_1,?,,real,2026-04-03,2026-04-03,,,swarm,,running,,,,,0,0,0,,1,posix_spawn
c53aadf8-2f70-4e60-a72a-20459706cada,RSH_1,odelia,10.50.217.250,real,2026-06-29,2026-06-29,1.4.7-dev.260629.4501599,,swarm,5Pimed_unilateral_2026_06_29_154104,running,351,4,126,221,2,9915,0,liveness_timeout,0,liveness_timeout|posix_spawn
c9fc63bb-21be-4dd8-8912-9d161cdab57f,RSH_1,odelia,10.50.217.250,real,2026-06-29,2026-06-29,1.4.7-dev.260629.e2ffb25,,swarm,,running,,,,,0,0,0,liveness_timeout,0,liveness_timeout|posix_spawn
ca69f347-0d0b-4f14-9b67-353744253498,RSH_1,odelia,10.50.217.250,real,2026-07-31,2026-09-03,1.6.0,jefftud/odelia:current,swarm,1DivideAndConquer_unilateral_fold0_2026_08_13_081759,running,351,4,126,221,35,148917,0,,1,posix_spawn
cf1f1f66-2094-48f4-aca6-686179cd692d,RSH_1,?,,real,2026-04-03,2026-04-03,,,swarm,,running,,,,,0,0,0,,1,posix_spawn
